"method.set"	"coverage.set"	"smaller.set"	"bigger.set"	"truemean.set"	"bootmean.set"	"n.set"	"B.set"	"round.set"	"difference.set"	"length.set"	"distribution.set"
2	0.99	0	0	9.888	10.2604710958038	50	100	100	-0.3724710958038	-5.06188495946078	"normal"
3	0.99	0	0	9.888	10.5044011415207	50	100	100	-0.616401141520658	-4.10753637960708	"normal"
1	1	0	0	9.888	10.3841606010915	50	100	100	-0.496160601091459	-4.1691794378087	"normal"
2	1	0	0	9.888	10.3182076181956	50	100	100	-0.430207618195574	-3.38948941880425	"normal"
3	1	0	0	9.888	10.1434189165793	50	100	100	-0.255418916579334	-3.69590284290347	"normal"
1	0.1	0	0	9.888	10.6151701095058	50	10	10	-0.727170109505765	-2.67451383101525	"normal"
2	0.1	0	0	9.888	9.9659822869873	50	10	10	-0.0779822869872984	-2.98661147164211	"normal"
3	0.1	0	0	9.888	10.6995869478126	50	10	10	-0.811586947812609	-2.41184245989807	"normal"
1	0.2	0	0	9.888	11.1665533335724	50	10	10	-1.27855333357236	-3.83327396185417	"normal"
2	0.2	0	0	9.888	10.0191806647042	50	10	10	-0.131180664704159	-1.96220289569483	"normal"
3	0.2	0	0	9.888	9.60889454546872	50	10	10	0.279105454531276	-3.19603942698901	"normal"
1	0.3	0	0	9.888	10.2612634529963	50	10	10	-0.373263452996257	-2.18072431268964	"normal"
2	0.3	0	0	9.888	10.0632662590982	50	10	10	-0.175266259098192	-2.90502844240609	"normal"
3	0.3	0	0	9.888	10.4172444754625	50	10	10	-0.52924447546245	-3.60354774042742	"normal"
1	0.4	0	0	9.888	9.78154993781697	50	10	10	0.106450062183027	-5.05038891408652	"normal"
2	0.4	0	0	9.888	10.3504809267187	50	10	10	-0.462480926718694	-2.68559736419945	"normal"
3	0.4	0	0	9.888	10.0082244779827	50	10	10	-0.120224477982651	-3.27446692151589	"normal"
1	0.5	0	0	9.888	10.464759046329	50	10	10	-0.576759046328956	-2.38512090950541	"normal"
2	0.5	0	0	9.888	10.1954622552667	50	10	10	-0.307462255266655	-3.0101621530277	"normal"
3	0.5	0	0	9.888	10.2715456497335	50	10	10	-0.383545649733462	-3.90507434788576	"normal"
1	0.6	0	0	9.888	10.2196895066436	50	10	10	-0.331689506643603	-3.43639297573582	"normal"
2	0.6	0	0	9.888	10.3074902275192	50	10	10	-0.419490227519153	-2.48353944614294	"normal"
3	0.6	0	0	9.888	10.6226487056695	50	10	10	-0.7346487056695	-4.02424660445105	"normal"
1	0.7	0	0	9.888	10.6335408305639	50	10	10	-0.745540830563922	-3.0537926000719	"normal"
2	0.7	0	0	9.888	10.1210358137345	50	10	10	-0.233035813734464	-2.12478896132077	"normal"
3	0.7	0	0	9.888	10.2105559002207	50	10	10	-0.322555900220729	-4.16920188100215	"normal"
1	0.8	0	0	9.888	9.74310671081933	50	10	10	0.144893289180668	-2.7679358142728	"normal"
2	0.8	0	0	9.888	9.89760011361329	50	10	10	-0.00960011361328839	-2.66712494270153	"normal"
3	0.8	0	0	9.888	10.2824271284044	50	10	10	-0.394427128404379	-1.98208124597528	"normal"
1	0.9	0	0	9.888	9.65863072940147	50	10	10	0.229369270598532	-2.55394471554471	"normal"
2	0.9	0	0	9.888	9.89118539993063	50	10	10	-0.0031853999306275	-1.27822168360003	"normal"
3	0.9	0	0	9.888	10.4389344331329	50	10	10	-0.550934433132907	-3.57340351174487	"normal"
1	1	0	0	9.888	10.0281876432585	50	10	10	-0.140187643258489	-3.65211531663156	"normal"
2	1	0	0	9.888	10.5474245305221	50	10	10	-0.659424530522102	-3.20012857315268	"normal"
3	1	0	0	9.888	10.2119658657162	50	10	10	-0.323965865716216	-4.58491835527957	"normal"
1	0.1	0	0	9.888	10.3453756360744	50	100	10	-0.457375636074449	-4.81196574454926	"normal"
2	0.1	0	0	9.888	10.1999919511025	50	100	10	-0.311991951102486	-4.07826482774741	"normal"
3	0.1	0	0	9.888	10.2504402584648	50	100	10	-0.36244025846481	-3.90900638572678	"normal"
1	0.2	0	0	9.888	10.1736533170413	50	100	10	-0.28565331704133	-3.72874461614651	"normal"
2	0.2	0	0	9.888	10.3203892882126	50	100	10	-0.432389288212644	-4.03911016163767	"normal"
3	0.2	0	0	9.888	10.3100286793182	50	100	10	-0.422028679318169	-4.28492579484829	"normal"
1	0.3	0	0	9.888	10.241293187293	50	100	10	-0.353293187293021	-4.23182126985306	"normal"
2	0.3	0	0	9.888	10.2143236033663	50	100	10	-0.32632360336626	-3.9621206137215	"normal"
3	0.3	0	0	9.888	10.0780981281452	50	100	10	-0.190098128145209	-4.29046959222464	"normal"
1	0.4	0	0	9.888	10.0200600467118	50	100	10	-0.1320600467118	-4.46453640281484	"normal"
2	0.4	0	0	9.888	10.1326390659154	50	100	10	-0.244639065915372	-3.98343794745195	"normal"
3	0.4	0	0	9.888	10.2693640937178	50	100	10	-0.381364093717773	-4.03304387718385	"normal"
1	0.5	0	0	9.888	10.3550867915789	50	100	10	-0.467086791578931	-4.29640891752745	"normal"
2	0.5	0	0	9.888	9.9629922945881	50	100	10	-0.0749922945880961	-4.66874902446001	"normal"
3	0.5	0	0	9.888	10.1882954111241	50	100	10	-0.300295411124065	-3.8809999506572	"normal"
1	0.6	0	0	9.888	10.1718688470853	50	100	10	-0.283868847085314	-3.74899217502922	"normal"
2	0.6	0	0	9.888	10.1853879541794	50	100	10	-0.297387954179406	-4.02583019358605	"normal"
3	0.6	0	0	9.888	10.2381032153572	50	100	10	-0.350103215357178	-4.52394671922642	"normal"
1	0.7	0	0	9.888	10.2570383263347	50	100	10	-0.369038326334699	-3.72498524954774	"normal"
2	0.7	0	0	9.888	10.2061198608965	50	100	10	-0.318119860896491	-3.84844226781609	"normal"
3	0.7	0	0	9.888	10.2334893122534	50	100	10	-0.345489312253406	-3.55906603131	"normal"
1	0.8	0	0	9.888	10.1566369785089	50	100	10	-0.26863697850886	-4.27270423590729	"normal"
2	0.8	0	0	9.888	10.245383473157	50	100	10	-0.357383473156979	-4.4673610448961	"normal"
3	0.8	0	0	9.888	10.2867053452422	50	100	10	-0.398705345242226	-4.3073248178579	"normal"
1	0.9	0	0	9.888	10.1861473439518	50	100	10	-0.298147343951822	-3.57294287323873	"normal"
2	0.9	0	0	9.888	10.1688440752968	50	100	10	-0.280844075296843	-4.17124556771565	"normal"
3	0.9	0	0	9.888	10.1205878337226	50	100	10	-0.232587833722564	-3.98972926397545	"normal"
1	1	0	0	9.888	10.3074093839669	50	100	10	-0.419409383966933	-3.6140923864802	"normal"
2	1	0	0	9.888	10.3023233814439	50	100	10	-0.414323381443898	-4.21109952473266	"normal"
3	1	0	0	9.888	10.2461040699833	50	100	10	-0.358104069983272	-4.35552603934977	"normal"
1	0.01	0	0	9.888	10.9273275128397	50	10	100	-1.03932751283973	-4.51269000890376	"normal"
2	0.01	0	0	9.888	10.5514599142943	50	10	100	-0.66345991429427	-3.57878900856262	"normal"
3	0.01	0	0	9.888	10.391242289883	50	10	100	-0.503242289882959	-2.80427614068642	"normal"
1	0.02	0	0	9.888	10.6659937753493	50	10	100	-0.777993775349286	-2.80189390410461	"normal"
2	0.02	0	0	9.888	9.84711554727068	50	10	100	0.0408844527293208	-2.44749253776357	"normal"
3	0.02	0	0	9.888	9.7937735734223	50	10	100	0.094226426577702	-3.44818679484893	"normal"
1	0.03	0	0	9.888	10.9658134916364	50	10	100	-1.07781349163636	-2.94216374065687	"normal"
2	0.03	0	0	9.888	10.288239238714	50	10	100	-0.400239238713995	-1.74300915319767	"normal"
3	0.03	0	0	9.888	9.99676345661542	50	10	100	-0.108763456615423	-2.82915005151374	"normal"
1	0.04	0	0	9.888	10.0571713282003	50	10	100	-0.16917132820034	-2.85915589846392	"normal"
2	0.04	0	0	9.888	10.2618501204152	50	10	100	-0.373850120415215	-1.80169356729639	"normal"
3	0.04	0	0	9.888	10.6354093062788	50	10	100	-0.747409306278787	-3.76626813628694	"normal"
1	0.05	0	0	9.888	10.9185598889429	50	10	100	-1.03055988894288	-3.47135145126309	"normal"
2	0.05	0	0	9.888	10.1414394516338	50	10	100	-0.253439451633811	-3.91121420064744	"normal"
3	0.05	0	0	9.888	10.3276489448575	50	10	100	-0.439648944857474	-2.38182627062084	"normal"
1	0.06	0	0	9.888	10.2201183305444	50	10	100	-0.332118330544445	-3.01696259262262	"normal"
2	0.06	0	0	9.888	10.5329152751594	50	10	100	-0.644915275159439	-3.1208634484302	"normal"
3	0.06	0	0	9.888	10.651278828213	50	10	100	-0.763278828213013	-4.24276475695098	"normal"
1	0.07	0	0	9.888	10.5074401368035	50	10	100	-0.619440136803533	-2.48236192978418	"normal"
2	0.07	0	0	9.888	10.276704365348	50	10	100	-0.38870436534798	-2.00144112943946	"normal"
3	0.07	0	0	9.888	10.1655625348724	50	10	100	-0.277562534872414	-3.95031593046452	"normal"
1	0.08	0	0	9.888	9.67091744106093	50	10	100	0.217082558939074	-2.74129460624828	"normal"
2	0.08	0	0	9.888	10.3246233962876	50	10	100	-0.43662339628759	-2.97801262402952	"normal"
3	0.08	0	0	9.888	10.0011643575222	50	10	100	-0.11316435752218	-3.38003659153594	"normal"
1	0.09	0	0	9.888	10.5168776913312	50	10	100	-0.628877691331219	-3.15131965795784	"normal"
2	0.09	0	0	9.888	10.2979631372175	50	10	100	-0.409963137217538	-4.89044512910284	"normal"
3	0.09	0	0	9.888	9.69950949189642	50	10	100	0.188490508103582	-4.22317381999244	"normal"
1	0.1	0	0	9.888	10.3627779529779	50	10	100	-0.474777952977922	-2.16104337783457	"normal"
2	0.1	0	0	9.888	10.0964873777521	50	10	100	-0.208487377752135	-1.74627903119019	"normal"
3	0.1	0	0	9.888	10.0362079196076	50	10	100	-0.148207919607552	-2.78656299903594	"normal"
1	0.11	0	0	9.888	9.86799092854873	50	10	100	0.0200090714512697	-4.22936189582682	"normal"
2	0.11	0	0	9.888	10.6086053918267	50	10	100	-0.720605391826712	-2.43102070529141	"normal"
3	0.11	0	0	9.888	9.65979474145036	50	10	100	0.228205258549641	-3.21470966027549	"normal"
1	0.12	0	0	9.888	10.5087361769988	50	10	100	-0.620736176998777	-1.75027070729964	"normal"
2	0.12	0	0	9.888	10.0111658390735	50	10	100	-0.123165839073469	-3.72431404777331	"normal"
3	0.12	0	0	9.888	10.386115298839	50	10	100	-0.498115298839016	-3.02791741687938	"normal"
1	0.13	0	0	9.888	10.9408155562308	50	10	100	-1.05281555623076	-3.95982405963264	"normal"
2	0.13	0	0	9.888	10.1273109223497	50	10	100	-0.239310922349734	-3.29502420340913	"normal"
3	0.13	0	0	9.888	10.3895637636016	50	10	100	-0.501563763601609	-2.98953103712472	"normal"
1	0.14	0	0	9.888	9.89410587049275	50	10	100	-0.00610587049274613	-2.74606923898603	"normal"
2	0.14	0	0	9.888	10.3783198137572	50	10	100	-0.490319813757214	-4.14430185924436	"normal"
3	0.14	0	0	9.888	9.95451267060376	50	10	100	-0.0665126706037587	-3.28431538584234	"normal"
1	0.15	0	0	9.888	10.3389790256375	50	10	100	-0.450979025637473	-3.4821918665153	"normal"
2	0.15	0	0	9.888	10.0853336445263	50	10	100	-0.19733364452633	-4.44066150788851	"normal"
3	0.15	0	0	9.888	9.97428682096676	50	10	100	-0.0862868209667607	-2.89609799220155	"normal"
1	0.15	0.01	0	9.888	11.0901811078585	50	10	100	-1.20218110785849	-1.41466944865416	"normal"
2	0.16	0	0	9.888	9.78083064369324	50	10	100	0.107169356306764	-2.31760405255965	"normal"
3	0.16	0	0	9.888	10.5597364824386	50	10	100	-0.671736482438579	-4.84384527795466	"normal"
1	0.16	0.01	0	9.888	10.0212189927274	50	10	100	-0.133218992727366	-2.46435945250879	"normal"
2	0.17	0	0	9.888	9.90629263017417	50	10	100	-0.0182926301741677	-1.43958405004545	"normal"
3	0.17	0	0	9.888	10.6036309976858	50	10	100	-0.715630997685841	-5.01346427969715	"normal"
1	0.17	0.01	0	9.888	9.69282219754502	50	10	100	0.195177802454976	-3.16987430958105	"normal"
2	0.18	0	0	9.888	10.2839137507825	50	10	100	-0.395913750782489	-3.41653657999448	"normal"
3	0.18	0	0	9.888	9.59744053978859	50	10	100	0.290559460211414	-1.47616309706365	"normal"
1	0.18	0.01	0	9.888	10.2343470448514	50	10	100	-0.346347044851402	-3.38270199054653	"normal"
2	0.19	0	0	9.888	10.0079652168917	50	10	100	-0.119965216891721	-3.39225436926639	"normal"
3	0.19	0	0	9.888	10.627434068233	50	10	100	-0.739434068233036	-3.259787782044	"normal"
1	0.19	0.01	0	9.888	10.4361978725936	50	10	100	-0.548197872593612	-3.66423466827912	"normal"
2	0.2	0	0	9.888	10.0648490412775	50	10	100	-0.17684904127746	-1.82850023952107	"normal"
3	0.2	0	0	9.888	9.88099362387612	50	10	100	0.00700637612388455	-2.68448736019039	"normal"
1	0.2	0.01	0	9.888	10.4647355688845	50	10	100	-0.576735568884466	-3.47687279968972	"normal"
2	0.21	0	0	9.888	10.2748505683033	50	10	100	-0.386850568303341	-3.13160887042894	"normal"
3	0.21	0	0	9.888	10.5934439198158	50	10	100	-0.705443919815792	-2.0463140938041	"normal"
1	0.21	0.01	0	9.888	10.4574571055707	50	10	100	-0.569457105570711	-3.09520778691671	"normal"
2	0.22	0	0	9.888	10.244076832694	50	10	100	-0.356076832693994	-2.92745956623406	"normal"
3	0.22	0	0	9.888	9.87330174423367	50	10	100	0.0146982557663264	-2.40098131637499	"normal"
1	0.22	0.01	0	9.888	9.90923683394077	50	10	100	-0.0212368339407707	-3.00898532767193	"normal"
2	0.23	0	0	9.888	10.2294706315639	50	10	100	-0.341470631563928	-3.34949849287721	"normal"
3	0.23	0	0	9.888	9.33306190085126	50	10	100	0.554938099148742	-2.58564859542152	"normal"
1	0.23	0.01	0	9.888	9.90815467283145	50	10	100	-0.0201546728314472	-2.02488389101782	"normal"
2	0.24	0	0	9.888	10.0122088097571	50	10	100	-0.124208809757079	-2.77889282537669	"normal"
3	0.24	0	0	9.888	10.5566783523126	50	10	100	-0.668678352312565	-3.15040114115365	"normal"
1	0.24	0.01	0	9.888	10.6633188473324	50	10	100	-0.7753188473324	-1.81012616855456	"normal"
2	0.25	0	0	9.888	9.99908539092514	50	10	100	-0.11108539092514	-2.63863139906663	"normal"
3	0.25	0	0	9.888	10.5174287471653	50	10	100	-0.629428747165306	-2.56487727102781	"normal"
1	0.25	0.01	0	9.888	10.4841473141488	50	10	100	-0.596147314148839	-3.42378863585716	"normal"
2	0.26	0	0	9.888	10.2904157021587	50	10	100	-0.40241570215874	-2.61879505002599	"normal"
3	0.26	0	0	9.888	9.88635647576171	50	10	100	0.00164352423828618	-4.00840009959386	"normal"
1	0.26	0.01	0	9.888	10.436145734013	50	10	100	-0.548145734012966	-2.9894091708104	"normal"
2	0.27	0	0	9.888	10.180765809016	50	10	100	-0.292765809015966	-2.88461451267574	"normal"
3	0.27	0	0	9.888	10.9812477126632	50	10	100	-1.09324771266316	-2.93374099873677	"normal"
1	0.27	0.01	0	9.888	10.3387894941271	50	10	100	-0.450789494127138	-2.86881270118454	"normal"
2	0.28	0	0	9.888	10.3405208152413	50	10	100	-0.452520815241291	-1.91214197041222	"normal"
3	0.28	0	0	9.888	10.5215725490913	50	10	100	-0.63357254909133	-3.31778006507901	"normal"
1	0.28	0.01	0	9.888	10.3140644879262	50	10	100	-0.426064487926153	-3.47684068648869	"normal"
2	0.29	0	0	9.888	10.3167426713568	50	10	100	-0.42874267135681	-1.82198873286849	"normal"
3	0.29	0	0	9.888	10.4722753091227	50	10	100	-0.584275309122706	-2.66254949856127	"normal"
1	0.29	0.01	0	9.888	10.1114325915863	50	10	100	-0.22343259158634	-3.80314896023935	"normal"
2	0.3	0	0	9.888	9.93619161100552	50	10	100	-0.0481916110055174	-3.13037669104747	"normal"
3	0.3	0	0	9.888	10.3581678426179	50	10	100	-0.470167842617933	-3.77732779272375	"normal"
1	0.3	0.01	0	9.888	10.29156776847	50	10	100	-0.40356776847004	-4.12321397470052	"normal"
2	0.31	0	0	9.888	10.1492706256821	50	10	100	-0.261270625682055	-3.01552703080808	"normal"
3	0.31	0	0	9.888	9.63830602558917	50	10	100	0.249693974410834	-2.7977925060574	"normal"
1	0.31	0.01	0	9.888	9.782232612547	50	10	100	0.105767387453003	-3.31400161908487	"normal"
2	0.32	0	0	9.888	10.0776325096655	50	10	100	-0.189632509665541	-2.69262339775766	"normal"
3	0.32	0	0	9.888	9.83329071495659	50	10	100	0.0547092850434101	-3.1307870851865	"normal"
1	0.32	0.01	0	9.888	10.5471794364222	50	10	100	-0.659179436422228	-3.20241973666799	"normal"
2	0.33	0	0	9.888	10.2099626582736	50	10	100	-0.321962658273618	-3.17455015827834	"normal"
3	0.33	0	0	9.888	10.2210112334795	50	10	100	-0.333011233479459	-3.93920506358915	"normal"
1	0.33	0.01	0	9.888	10.2827858202088	50	10	100	-0.39478582020881	-5.19424415945043	"normal"
2	0.34	0	0	9.888	10.3354722111324	50	10	100	-0.447472211132384	-1.77678153558227	"normal"
3	0.34	0	0	9.888	10.593902066993	50	10	100	-0.705902066992996	-3.55395496637388	"normal"
1	0.34	0.01	0	9.888	9.68791592835935	50	10	100	0.200084071640655	-2.97770719208835	"normal"
2	0.35	0	0	9.888	10.4250987394102	50	10	100	-0.537098739410249	-3.06262023068787	"normal"
3	0.35	0	0	9.888	10.5952484040386	50	10	100	-0.707248404038642	-4.64746976386421	"normal"
1	0.35	0.01	0	9.888	10.1644222075918	50	10	100	-0.276422207591759	-3.15553240067248	"normal"
2	0.36	0	0	9.888	10.5217621191999	50	10	100	-0.633762119199892	-3.07570938765264	"normal"
3	0.36	0	0	9.888	10.6274137909086	50	10	100	-0.739413790908566	-3.03400284392949	"normal"
1	0.36	0.01	0	9.888	10.239711184395	50	10	100	-0.351711184395036	-2.94438322574508	"normal"
2	0.37	0	0	9.888	10.2363668176932	50	10	100	-0.348366817693156	-2.5263627668249	"normal"
3	0.37	0	0	9.888	10.090137056424	50	10	100	-0.202137056424046	-3.20000916384173	"normal"
1	0.37	0.01	0	9.888	10.4537897409732	50	10	100	-0.565789740973239	-3.05305857106443	"normal"
2	0.38	0	0	9.888	10.5809182838401	50	10	100	-0.692918283840138	-2.84152481103084	"normal"
3	0.38	0	0	9.888	10.1273256016702	50	10	100	-0.23932560167019	-2.60661301451066	"normal"
1	0.38	0.01	0	9.888	9.98910454285613	50	10	100	-0.101104542856127	-2.9938209543218	"normal"
2	0.39	0	0	9.888	10.492860536868	50	10	100	-0.604860536868031	-1.99251670746433	"normal"
3	0.39	0	0	9.888	9.7635868339215	50	10	100	0.124413166078496	-3.02987251914284	"normal"
1	0.39	0.01	0	9.888	10.025857305046	50	10	100	-0.137857305045992	-1.58514573214055	"normal"
2	0.4	0	0	9.888	10.1184934602301	50	10	100	-0.230493460230139	-2.47774751074292	"normal"
3	0.4	0	0	9.888	10.5411926893695	50	10	100	-0.653192689369538	-2.0810068410095	"normal"
1	0.4	0.01	0	9.888	10.0613618080071	50	10	100	-0.173361808007064	-2.12827262046669	"normal"
2	0.41	0	0	9.888	10.488192894311	50	10	100	-0.600192894310972	-2.89020223682618	"normal"
3	0.41	0	0	9.888	10.1442755100983	50	10	100	-0.256275510098334	-3.19073736368551	"normal"
1	0.41	0.01	0	9.888	10.3182220519889	50	10	100	-0.430222051988903	-1.4477700285111	"normal"
2	0.42	0	0	9.888	10.520106309793	50	10	100	-0.632106309792974	-4.56987615731021	"normal"
3	0.42	0	0	9.888	10.8429414189561	50	10	100	-0.954941418956071	-3.95550330036303	"normal"
1	0.42	0.01	0	9.888	10.2331660315691	50	10	100	-0.34516603156905	-3.14645685057374	"normal"
2	0.43	0	0	9.888	10.7182717848051	50	10	100	-0.830271784805111	-2.29957780851583	"normal"
3	0.43	0	0	9.888	10.1966697082145	50	10	100	-0.308669708214468	-2.3188817332317	"normal"
1	0.43	0.01	0	9.888	9.88398757253271	50	10	100	0.00401242746728592	-2.98629985135942	"normal"
2	0.44	0	0	9.888	10.2851497094251	50	10	100	-0.397149709425051	-3.24824455875438	"normal"
3	0.44	0	0	9.888	9.82187543179431	50	10	100	0.0661245682056855	-2.00601319722882	"normal"
1	0.44	0.01	0	9.888	9.86433118522074	50	10	100	0.0236688147792634	-2.98907329880093	"normal"
2	0.45	0	0	9.888	10.3735575974075	50	10	100	-0.485557597407512	-2.189564279125	"normal"
3	0.45	0	0	9.888	10.7259229843009	50	10	100	-0.837922984300906	-2.64525602948518	"normal"
1	0.45	0.01	0	9.888	9.99370801611988	50	10	100	-0.105708016119879	-3.93595832403757	"normal"
2	0.46	0	0	9.888	10.0085557973766	50	10	100	-0.120555797376612	-2.00667185952672	"normal"
3	0.46	0	0	9.888	10.270235109125	50	10	100	-0.382235109125043	-3.24068248181499	"normal"
1	0.46	0.01	0	9.888	10.2852419295475	50	10	100	-0.397241929547473	-1.93894653157398	"normal"
2	0.47	0	0	9.888	10.0334417800143	50	10	100	-0.145441780014295	-1.62284859890455	"normal"
3	0.47	0	0	9.888	10.2476404316582	50	10	100	-0.3596404316582	-2.42025746887537	"normal"
1	0.47	0.01	0	9.888	9.9605093932902	50	10	100	-0.072509393290197	-1.51158494021624	"normal"
2	0.48	0	0	9.888	10.3421103993045	50	10	100	-0.454110399304538	-2.71019647705319	"normal"
3	0.48	0	0	9.888	10.4548438001967	50	10	100	-0.566843800196734	-2.96705794919252	"normal"
1	0.48	0.01	0	9.888	10.5196300356834	50	10	100	-0.631630035683431	-3.83020387688286	"normal"
2	0.49	0	0	9.888	10.1963428626543	50	10	100	-0.308342862654269	-1.64139790783464	"normal"
3	0.49	0	0	9.888	11.2878062640281	50	10	100	-1.39980626402808	-4.33633817529338	"normal"
1	0.49	0.01	0	9.888	10.4265586134678	50	10	100	-0.538558613467819	-1.68820891771141	"normal"
2	0.5	0	0	9.888	10.4476525873049	50	10	100	-0.559652587304859	-2.69886031275395	"normal"
3	0.5	0	0	9.888	10.1935624925706	50	10	100	-0.305562492570587	-4.54263731034638	"normal"
1	0.5	0.01	0	9.888	9.9481263039212	50	10	100	-0.0601263039212032	-2.80243107431061	"normal"
2	0.51	0	0	9.888	10.0678876428106	50	10	100	-0.179887642810643	-2.39837277183643	"normal"
3	0.51	0	0	9.888	10.3337959229117	50	10	100	-0.445795922911701	-3.09596789967438	"normal"
1	0.51	0.01	0	9.888	10.2536109807811	50	10	100	-0.365610980781117	-2.63413097234356	"normal"
2	0.52	0	0	9.888	9.75796280847271	50	10	100	0.130037191527288	-3.47186987134804	"normal"
3	0.52	0	0	9.888	10.5648249086056	50	10	100	-0.676824908605644	-3.70412553056451	"normal"
1	0.52	0.01	0	9.888	10.2451575738678	50	10	100	-0.357157573867815	-3.69130574422837	"normal"
2	0.53	0	0	9.888	10.1536113204841	50	10	100	-0.265611320484071	-3.11487845306102	"normal"
3	0.53	0	0	9.888	10.4637381806463	50	10	100	-0.575738180646274	-3.67621541011697	"normal"
1	0.53	0.01	0	9.888	10.2632627501759	50	10	100	-0.375262750175892	-3.04684216322172	"normal"
2	0.54	0	0	9.888	10.0867242668324	50	10	100	-0.198724266832437	-1.97999082461126	"normal"
3	0.54	0	0	9.888	10.5675694957434	50	10	100	-0.679569495743353	-4.82507948437735	"normal"
